ID,NAME,KANA,AGE,PIC,PARTY,PREFEC,DISTRICT,PRBLOCK,Q2_1,Q2_2,Q2_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16
id_ZZZZZ0CA,藤田 幸久,ふじた ゆきひさ,71,P_20210916SNSA0005S,2,8,2,NA,2,3,5,4,5,2,1,5,4,2,2,1,2,2,2,4,5,1,1,1,2,4,4,2,2,2,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ079,葉梨 康弘,はなし やすひろ,62,P_20210728SNSA0041S,1,8,3,NA,2,3,1,2,3,2,2,2,3,2,2,4,3,4,3,4,2,2,3,2,2,2,3,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_000016KK,梶岡 博樹,かじおか ひろき,44,P_20210902SNSA0014S,2,8,3,NA,2,1,3,2,3,3,1,5,5,2,1,1,1,2,2,4,5,1,1,1,4,2,4,2,1,2,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002KHP,岸野 智康,きしの ともやす,27,P_20210915SNSA0038S,5,8,3,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ07B,梶山 弘志,かじやま ひろし,66,P_20211015SNSA0022S,1,8,4,NA,2,1,3,2,3,2,1,2,4,1,2,4,1,3,2,2,1,3,3,3,2,2,3,2,5,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00001O59,武藤 優子,むとう ゆうこ,57,P_20210728SNSA0008S,5,8,4,NA,7,4,3,1,2,3,2,3,2,4,3,2,2,2,5,3,5,3,3,3,3,1,3,1,1,3,5,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
id_ZZZZZ1YA,大内 久美子,おおうち くみこ,72,P_20210910SNSA0013S,4,8,4,NA,2,1,4,5,5,5,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,5,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_0000273B,飯田 美弥子,いいだ みやこ,61,P_20210913SNSA0001S,4,8,5,NA,2,4,1,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,3,5,2,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MCV,石川 昭政,いしかわ あきまさ,49,P_20210910SNSA0016S,1,8,5,NA,2,3,4,1,1,2,3,1,4,2,1,2,3,3,4,2,2,4,5,3,2,2,3,2,4,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
id_000021EN,浅野 哲,あさの さとし,39,P_20210729SNSA0021S,6,8,5,NA,3,2,7,1,5,5,1,3,5,1,1,3,2,2,2,5,2,1,1,1,1,5,3,3,5,3,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
id_ZZZZZ7BM,田村 弘,たむら ひろし,49,P_20211014SNSA0003S,12,8,5,NA,3,2,1,1,2,3,1,3,2,4,3,1,1,5,2,2,3,2,4,3,2,2,3,1,2,4,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000E1N,青山 大人,あおやま やまと,42,P_20210916SNSA0011S,2,8,6,NA,2,3,4,3,5,3,1,5,3,1,1,1,3,3,3,4,3,2,3,3,3,3,3,2,3,2,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_0000272B,国光 文乃,くにみつ あやの,42,P_20210916SNSA0012S,1,8,6,NA,2,3,4,1,2,2,1,2,4,2,2,4,3,3,2,4,3,3,3,2,1,2,3,3,3,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
id_000004G6,永岡 桂子,ながおか けいこ,67,P_20210724SNSA0002S,1,8,7,NA,3,2,4,1,1,2,2,2,3,2,1,2,1,3,2,2,2,4,4,1,1,1,4,2,3,2,5,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00002LNZ,水梨 伸晃,みずなし のぶあき,42,P_20211015SNSA0024S,5,8,7,NA,2,3,4,1,2,2,3,2,3,3,2,1,3,4,2,2,1,3,2,2,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_000004G4,中村 喜四郎,なかむら きしろう,72,P_20210711SNSA0002S,2,8,7,NA,1,7,2,2,99,99,2,99,99,1,1,3,1,1,1,5,1,1,99,1,3,99,5,1,99,5,5,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_0000273H,青木 弘,あおき ひろし,60,P_20200915SNSA0003S,4,9,1,NA,2,1,4,5,5,5,1,5,5,3,1,1,1,1,3,5,5,1,1,1,5,3,5,2,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MNU,柏倉 祐司,かしわくら ゆうじ,52,P_20210803SNSA0002S,5,9,1,NA,2,3,8,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ07P,船田 元,ふなだ はじめ,67,P_20210803SNSA0005S,1,9,1,NA,2,1,4,2,4,2,2,2,4,4,4,5,2,3,2,3,2,1,2,2,2,2,3,2,4,4,4,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
id_0000274E,渡辺 典喜,わたなべ のりよし,38,P_20210730SNSA0054S,2,9,1,NA,7,3,4,1,5,3,1,4,5,3,1,2,1,1,2,5,4,1,1,1,2,4,4,3,2,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ227,五十嵐 清,いがらし きよし,51,P_20210720SNSA0022S,1,9,2,NA,3,2,6,1,2,1,2,1,4,1,1,5,3,3,4,2,1,4,3,2,1,1,3,3,4,2,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
id_0000043V,福田 昭夫,ふくだ あきお,73,P_20210726SNSA0012S,2,9,2,NA,2,3,1,5,5,4,1,5,5,1,1,1,1,1,1,5,3,1,3,3,5,4,5,1,2,2,3,2,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
id_000005XQ,伊賀 央,いが ひろし,57,P_20210830SNSA0002S,2,9,3,NA,2,3,4,1,5,3,1,4,5,2,1,2,1,2,2,5,4,1,1,1,3,4,4,1,2,3,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
id_00001NQ8,簗 和生,やな かずお,42,P_20211006SNSA0001S,1,9,3,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ07Y,佐藤 勉,さとう つとむ,69,P_20210712SNSA0002S,1,9,4,NA,3,2,4,3,4,4,3,2,5,1,3,4,3,2,2,4,4,3,3,3,3,3,3,3,4,3,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001CFJ,藤岡 隆雄,ふじおか たかお,44,P_20210720SNSA0003S,2,9,4,NA,3,1,2,3,5,2,1,4,4,2,1,1,3,3,2,5,4,2,1,1,2,2,4,3,2,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ7O2,岡村 恵子,おかむら けいこ,68,P_20201008SNSA0006S,4,9,5,NA,1,3,4,5,5,5,1,5,5,3,1,1,1,1,3,5,5,1,1,1,5,3,5,2,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ081,茂木 敏充,もてぎ としみつ,66,P_20211017SNSA0016S,1,9,5,NA,3,2,4,1,99,1,1,1,99,2,2,5,99,99,3,99,1,99,99,99,2,2,99,99,4,4,99,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
id_000026WA,中曽根 康隆,なかそね やすたか,39,P_20210730SNSA0082S,1,10,1,NA,3,2,4,1,1,1,1,1,3,2,2,5,4,4,2,2,2,4,4,2,1,1,3,3,4,4,4,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
id_00002GAU,斉藤 敦子,さいとう あつこ,53,P_20210802SNSA0009S,12,10,1,NA,1,2,4,5,5,5,1,5,5,2,1,1,1,1,2,5,5,1,1,1,5,5,4,2,2,2,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000013BU,宮崎 岳志,みやざき たけし,51,P_20210730SNSA0078S,5,10,1,NA,5,4,3,3,4,4,2,4,5,1,1,1,2,2,4,4,3,1,2,1,2,2,3,3,2,1,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001704,店橋 世津子,たなはし せつこ,60,P_20210802SNSA0006S,4,10,1,NA,2,1,4,5,5,5,1,5,5,3,3,1,1,2,3,5,5,1,1,1,5,3,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000021FK,堀越 啓仁,ほりこし けいにん,41,P_20210825SNSA0008S,2,10,2,NA,4,5,3,3,5,4,1,5,5,1,1,1,2,2,2,3,5,1,1,1,4,4,5,1,2,2,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ23W,石関 貴史,いしぜき たかし,49,P_20210929SNSA0010S,12,10,2,NA,2,4,3,1,2,3,3,4,4,2,3,2,4,2,4,3,4,4,5,4,4,2,4,2,2,4,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
id_00001NK1,井野 俊郎,いの としろう,41,P_20210804SNSA0001S,1,10,2,NA,1,2,3,2,2,2,2,2,5,1,1,2,1,2,4,4,1,3,4,4,2,2,4,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_00002LIX,説田 健二,せった けんじ,50,P_20211007SNSA0041S,9,10,3,NA,5,3,4,1,2,2,2,3,2,2,1,1,2,4,3,4,1,3,2,2,4,1,5,2,4,1,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
id_ZZZZZ185,笹川 博義,ささがわ ひろよし,55,P_20210728SNSA0016S,1,10,3,NA,2,4,3,1,1,2,2,2,4,1,2,2,2,2,2,3,2,3,3,3,2,1,3,4,3,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
id_ZZZZZ244,長谷川 嘉一,はせがわ かいち,68,P_20210728SNSA0017S,2,10,3,NA,2,5,4,3,5,5,1,5,5,3,1,1,1,1,4,4,4,4,3,3,3,4,3,3,1,1,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000EYJ,角倉 邦良,かどくら くによし,61,P_20210901SNSA0001S,2,10,4,NA,1,4,7,5,5,5,1,5,5,1,1,1,1,1,3,5,5,1,1,1,3,3,5,1,2,3,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001NXQ,福田 達夫,ふくだ たつお,54,P_20211015SNSA0010S,1,10,4,NA,2,4,3,1,2,3,1,1,3,3,2,5,3,3,3,3,1,2,3,2,2,3,3,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00002187,伊藤 達也,いとう たつや,38,P_20210915SNSA0027S,4,10,5,NA,1,2,4,5,5,5,1,5,5,3,3,1,1,3,3,5,5,1,1,1,5,3,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ08G,小渕 優子,おぶち ゆうこ,47,P_20210915SNSA0028S,1,10,5,NA,2,1,3,3,3,2,2,1,3,2,3,5,3,3,2,4,1,2,2,2,2,3,3,3,5,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
id_00001US2,吉村 豪介,よしむら ごうすけ,40,P_20210928SNSA0004S,5,11,1,NA,2,5,8,3,3,2,2,2,2,4,1,1,1,2,2,3,1,1,1,1,1,2,2,4,4,3,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
id_00002LPF,中島 徳二,なかじま とくじ,62,P_20211018SNSA0035S,12,11,1,NA,5,2,6,4,1,1,1,5,2,1,2,1,1,3,1,1,1,1,1,2,3,1,5,4,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZ08M,武正 公一,たけまさ こういち,60,P_20210913SNSA0008S,2,11,1,NA,2,1,4,2,3,2,2,3,4,2,2,2,2,2,2,4,4,1,2,2,3,3,4,3,3,4,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L8C,佐藤 真実,さとう まなみ,37,P_20210915SNSA0003S,12,11,1,NA,2,3,1,1,3,4,1,4,4,2,2,1,4,3,3,3,4,1,1,1,4,3,4,2,3,3,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MOK,村井 英樹,むらい ひでき,41,P_20211005SNSA0028S,1,11,1,NA,2,3,4,1,3,2,2,3,3,3,1,4,3,3,3,3,2,3,3,2,1,2,3,3,3,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
id_ZZZZZ08N,新藤 義孝,しんどう よしたか,63,P_20210716SNSA0009S,1,11,2,NA,2,3,4,1,2,3,1,1,3,2,2,3,3,3,2,3,3,4,3,3,1,2,3,2,3,3,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00001SMZ,高橋 英明,たかはし ひであき,58,P_20201006SNSA0011S,5,11,2,NA,3,2,5,1,2,2,3,2,3,3,2,1,4,5,2,2,2,2,3,2,2,1,2,4,4,4,2,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
id_00001MND,奥田 智子,おくだ ともこ,52,P_20200930SNSA0005S,4,11,2,NA,1,2,5,5,5,5,1,5,5,2,3,1,2,2,3,5,5,1,1,1,5,3,5,5,1,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MM0,黄川田 仁志,きかわだ ひとし,51,P_20200929SNSA0007S,1,11,3,NA,3,2,4,1,1,2,4,1,5,2,1,2,2,2,3,3,2,3,3,3,1,1,3,3,5,2,3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
id_ZZZZZ25C,山川 百合子,やまかわ ゆりこ,52,P_20201006SNSA0012S,2,11,3,NA,2,3,4,3,5,4,1,4,5,1,1,1,2,3,4,4,3,2,3,2,5,3,5,2,3,2,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002JNN,河合 悠祐,かわい ゆうすけ,40,P_20211012SNSA0025S,9,11,3,NA,2,3,4,2,3,3,2,3,3,3,2,2,3,3,2,4,3,1,1,1,3,3,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZ0BH,遠藤 宣彦,えんどう のぶひこ,58,P_20211018SNSA0027S,12,11,4,NA,2,4,7,2,3,3,3,4,4,4,2,2,2,2,4,4,4,3,3,3,3,2,4,2,3,4,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
id_00001ZWH,工藤 薫,くどう かおる,71,P_20210415SNSA0003S,4,11,4,NA,2,1,4,5,5,5,1,5,5,1,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001TBZ,穂坂 泰,ほさか やすし,47,P_20201006SNSA0013S,1,11,4,NA,2,3,6,2,3,2,2,1,4,2,2,2,4,4,2,2,2,3,4,2,2,2,2,2,4,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_000018YK,浅野 克彦,あさの かつひこ,47,P_20210414SNSA0009S,6,11,4,NA,3,1,7,2,2,3,1,2,4,1,1,1,2,2,2,4,2,2,3,3,2,2,2,4,4,2,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
id_00001O33,小笠原 洋輝,おがさわら ひろき,37,P_20211013SNSA0031S,12,11,4,NA,1,8,2,4,5,3,1,2,5,5,2,2,2,3,3,5,2,2,1,3,3,4,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_ZZZZZ08W,枝野 幸男,えだの ゆきお,57,P_20200929SNSA0001S,2,11,5,NA,1,7,3,1,5,3,1,5,5,2,1,2,1,2,2,5,5,1,1,1,2,4,4,3,2,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004IK,牧原 秀樹,まきはら ひでき,50,P_20210421SNSA0001S,1,11,5,NA,2,3,1,2,3,2,2,2,3,2,2,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
id_ZZZZZ090,大島 敦,おおしま あつし,64,P_20210712SNSA0008S,2,11,6,NA,2,3,1,3,3,3,1,4,5,2,2,2,2,2,4,4,4,2,3,3,3,3,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
id_000004IO,中根 一幸,なかね かずゆき,52,P_20200930SNSA0004S,1,11,6,NA,2,3,4,1,2,3,1,2,3,2,2,3,3,4,3,2,3,3,3,3,2,3,3,2,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
id_ZZZZZ094,小宮山 泰子,こみやま やすこ,56,P_20200929SNSA0003S,2,11,7,NA,2,4,1,2,3,2,1,5,4,1,1,1,2,2,3,3,4,1,1,1,3,3,4,2,2,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LL0,伊勢田 享子,いせだ みちこ,44,P_20211011SNSA0023S,5,11,7,NA,2,3,5,1,2,1,3,1,3,3,2,1,3,5,3,3,1,2,2,2,1,1,3,3,3,3,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
id_000014ZH,中野 英幸,なかの ひでゆき,60,P_20210803SNSA0006S,1,11,7,NA,2,3,4,1,2,3,3,2,3,2,2,2,4,4,4,2,2,3,3,3,2,2,2,2,4,2,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
id_0000008C,柴山 昌彦,しばやま まさひこ,55,P_20200930SNSA0006S,1,11,8,NA,3,2,4,2,2,2,2,2,3,2,2,3,3,3,3,2,2,3,3,3,2,2,3,3,3,3,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00001546,小野塚 勝俊,おのづか まさとし,49,P_20210421SNSA0002S,12,11,8,NA,3,2,4,5,5,5,1,5,5,2,1,1,1,3,3,5,4,1,1,1,5,4,5,1,1,1,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ09B,神田 三春,かんだ みはる,67,P_20210427SNSA0001S,4,11,9,NA,2,1,4,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004UO,大塚 拓,おおつか たく,48,P_20210806SNSA0007S,1,11,9,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000027AW,杉村 慎治,すぎむら しんじ,45,P_20210427SNSA0002S,2,11,9,NA,2,3,4,3,3,3,1,5,5,2,1,1,2,3,4,3,4,2,2,2,4,3,4,2,3,2,4,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
id_00000BE1,坂本 祐之輔,さかもと ゆうのすけ,66,P_20210521SNSA0001S,2,11,10,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002KXU,山口 晋,やまぐち すすむ,38,P_20210806SNSA0014S,1,11,10,NA,2,3,7,2,2,2,3,1,4,1,2,3,3,3,3,3,2,3,3,3,2,1,3,3,4,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
id_ZZZZZ09G,小泉 龍司,こいずみ りゅうじ,69,P_20200929SNSA0004S,1,11,11,NA,2,3,7,1,2,2,2,2,4,2,2,4,2,3,3,3,2,3,3,2,2,2,4,3,3,4,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
id_00000BJE,島田 誠,しまだ まこと,63,P_20200929SNSA0005S,2,11,11,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002KKH,小山 森也,こやま しんや,30,P_20210531SNSA0007S,4,11,11,NA,1,2,3,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ28J,森田 俊和,もりた としかず,47,P_20201001SNSA0009S,2,11,12,NA,3,2,4,2,2,3,2,4,4,2,2,2,2,2,2,2,2,2,3,1,4,2,4,2,3,2,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
id_00000N1W,野中 厚,のなか あつし,44,P_20201001SNSA0008S,1,11,12,NA,2,3,7,2,2,2,3,2,3,2,2,3,3,3,3,2,2,3,3,3,1,2,3,2,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_ZZZZZ09O,赤岸 雅治,あかぎし まさはる,60,P_20210426SNSA0003S,4,11,13,NA,1,2,5,5,5,5,1,5,5,3,2,1,1,1,3,5,5,1,1,1,5,4,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ09M,土屋 品子,つちや しなこ,69,P_20210426SNSA0002S,1,11,13,NA,2,3,6,2,2,2,1,2,3,2,2,4,4,4,2,3,2,1,2,2,1,1,3,2,4,3,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
id_000026YQ,三角 創太,みすみ そうた,33,P_20210426SNSA0004S,2,11,13,NA,3,1,4,3,4,3,1,4,4,4,4,1,2,2,3,4,4,1,2,2,3,3,4,2,2,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
id_00001MNW,三ツ林 裕巳,みつばやし ひろみ,66,P_20210526SNSA0006S,1,11,14,NA,2,1,3,1,1,2,4,1,4,2,1,3,3,3,3,2,2,4,3,3,1,1,3,2,4,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
id_ZZZZZ29B,鈴木 義弘,すずき よしひろ,58,P_20201005SNSA0003S,6,11,14,NA,2,3,4,2,2,3,3,2,3,3,3,3,4,3,3,3,2,3,5,3,1,1,2,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
id_00002KKI,田村 勉,たむら つとむ,73,P_20210531SNSA0008S,4,11,14,NA,1,2,4,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004IL,田中 良生,たなか りょうせい,57,P_20210531SNSA0006S,1,11,15,NA,2,3,8,2,2,3,2,2,3,3,2,4,3,4,2,4,2,4,4,3,2,2,3,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
id_00000FZM,高木 錬太郎,たかぎ れんたろう,49,P_20200929SNSA0006S,2,11,15,NA,2,1,4,3,5,3,1,5,5,3,3,3,1,1,3,4,3,1,1,1,3,3,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000021QX,沢田 良,さわだ りょう,42,P_20201005SNSA0005S,5,11,15,NA,2,3,5,2,1,2,1,1,5,3,1,1,3,5,5,2,1,1,1,3,2,2,2,4,4,2,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
id_ZZZZZ09Z,田嶋 要,たじま かなめ,60,P_20210705SNSA0003S,2,12,1,NA,3,2,1,3,4,3,2,4,4,3,2,2,2,2,2,3,3,1,2,1,3,3,3,3,2,2,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MLB,門山 宏哲,かどやま ひろあき,57,P_20210705SNSA0002S,1,12,1,NA,3,2,4,1,3,2,2,1,4,3,1,4,2,4,3,3,2,3,4,3,1,2,3,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_00001NYJ,寺尾 賢,てらお さとし,45,P_20210819SNSA0003S,4,12,2,NA,1,2,4,5,5,4,1,5,5,2,2,1,1,1,3,5,5,1,1,1,5,4,5,2,1,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MLC,小林 鷹之,こばやし たかゆき,46,P_20210819SNSA0002S,1,12,2,NA,2,3,7,2,2,2,3,2,3,2,2,3,3,3,4,3,2,4,4,3,1,2,2,3,5,3,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ29P,黒田 雄,くろだ ゆう,62,P_20210819SNSA0001S,2,12,2,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0A6,松野 博一,まつの ひろかず,59,P_20210906SNSA0003S,1,12,3,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0A5,岡島 一正,おかじま かずまさ,63,P_20210905SNSA0010S,2,12,3,NA,2,4,3,2,4,4,1,5,4,2,2,1,2,2,2,3,4,1,1,1,3,4,5,2,2,3,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
id_ZZZZZ8Q0,木村 哲也,きむら てつや,52,P_20210819SNSA0007S,1,12,4,NA,2,3,4,1,2,2,2,1,3,1,1,1,4,3,2,2,2,4,4,4,2,2,4,2,4,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
id_ZZZZZ0A7,野田 佳彦,のだ よしひこ,64,P_20210819SNSA0008S,2,12,4,NA,2,3,1,2,3,2,2,3,5,3,3,4,2,4,2,3,4,1,2,1,2,2,4,4,2,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
id_00000YSD,矢崎 堅太郎,やざき けんたろう,54,P_20200916SNSA0005S,2,12,5,NA,3,1,2,3,3,3,1,4,3,2,2,2,2,3,3,4,3,1,2,1,4,2,4,3,3,3,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000027BZ,鴇田 敦,ときた あつし,55,P_20200916SNSA0007S,6,12,5,NA,1,4,2,2,3,3,1,3,5,4,2,3,2,3,2,4,3,2,2,3,2,2,4,2,4,4,3,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0
id_00001O1K,椎木 保,しいき たもつ,55,P_20200917SNSA0001S,5,12,5,NA,1,3,5,2,3,3,2,3,2,2,2,1,1,1,2,2,3,3,3,3,2,2,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_ZZZZZ0AC,薗浦 健太郎,そのうら けんたろう,49,P_20200908SNSA0002S,1,12,5,NA,3,2,4,1,1,3,1,1,4,2,1,5,4,4,2,2,1,4,2,2,1,1,3,3,4,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
